Adj_Close,SMA_14,EMA_14,RSI,BB_upper,BB_middle,BB_lower,USD_JPY,VIX,Gold,Oil,Monthly_Return,MACD,ATR,OBV,Adj_Close_Lag_1,Adj_Close_Lag_2,Adj_Close_Lag_3,Adj_Close_Lag_5,Momentum,Volatility,Day_of_Week,Month
-0.7543804492934232,-0.6780991537424362,-0.6828073292053409,-0.6184135803029284,-0.7191865017002823,-0.6776208886849383,-0.6577898870782439,0.11188315204244637,-0.526036740875752,-0.9811459421959763,-0.7543804492934232,-0.2064631669959841,0.17572040658262136,0.8676177710764246,-0.9256020922138928,-0.690200685369235,-0.6768490825508693,-0.6693740536203777,-0.6483733125639863,0.4193949254684681,-0.7066855701252308,0.0,0.6000000000000001
-0.7082290550384996,-0.6828817895628125,-0.6892738519629809,-0.7608791085058819,-0.7186522794505479,-0.6821080788873684,-0.6673599829352659,0.11223068975366823,-0.41889872805004513,-0.9739226389456355,-0.7082290550384996,-0.336464883595627,0.13771303602006743,0.8576278722212445,-0.9270678547641498,-0.6964326551104085,-0.6893465536992402,-0.6751463782069944,-0.6456682567797399,0.34380519784561825,-0.7172685388872546,0.5,0.6000000000000001
-0.7246558275427306,-0.6855128426321367,-0.6916136895065739,-0.33983822191767143,-0.7200013248034044,-0.684453725171179,-0.6704538639221931,0.11049326629116196,-0.4980285652873424,-0.9788197987577125,-0.7246558275427306,0.12133196990009515,0.1637512064616053,0.8580193276625336,-0.9256684007743333,-0.7147907368245835,-0.6955957052819189,-0.687709699387851,-0.662576521421673,0.4274945738903223,-0.594851798113912,1.0,0.6000000000000001
-0.755162724867301,-0.6871726034905615,-0.6931817804033933,-0.28936733537537007,-0.7210563573023456,-0.6862520673774224,-0.6728015245153715,0.1230019729591274,-0.5200543829035594,-0.979921652242957,-0.755162724867301,-0.1048108692855385,0.19397491348577964,0.8486321123814005,-0.9249960478921746,-0.6908747447544986,-0.7140044011138531,-0.6939917781787498,-0.6683253416521786,0.43334346741409907,-0.5985836413373884,-1.0,0.6000000000000001
-0.7575093725511927,-0.690479871476534,-0.697069579190085,-0.4575877027348163,-0.7219698518692736,-0.6893709414169658,-0.6779471826287051,0.11779023275880895,-0.4915023990256988,-0.9804113607516919,-0.7575093725511927,-0.3358892119469673,0.18829378528945484,0.8396075894788604,-0.9259265419842762,-0.6875064264136306,-0.690022471498778,-0.7124974706913851,-0.6808375061853897,0.4031976747655761,-0.5696951379807542,-0.5,0.6000000000000001
-0.7481226624571313,-0.6947091977668763,-0.7008068177089154,-0.4797456851771458,-0.7225905569326715,-0.6923290758724245,-0.6831156844117007,0.10910364563347752,-0.46757312273300566,-0.9813908151315258,-0.7481226624571313,-0.16964205126832008,0.1874231481552499,0.8302849453328296,-0.92722126385435,-0.7060326240657645,-0.6866448665415953,-0.6883891786446251,-0.6870940049495933,0.378899582058687,-0.5917973330269816,0.0,0.6000000000000001
-0.7575093725511927,-0.6964058642535421,-0.7003215595433844,-0.10543312765900259,-0.7235555708930987,-0.6932673528227853,-0.6838545940006979,0.13238363550690124,-0.5662814587552336,-0.9816356507047111,-0.7575093725511927,0.1557004800462366,0.24061246478386766,0.8372171380859439,-0.926179609953705,-0.7087272659733915,-0.7052221418152472,-0.6849937768553062,-0.7055243440443165,0.4445912739937718,-0.4825473087135792,0.5,0.6000000000000001
-0.736389244999931,-0.697954987433869,-0.699464190339859,-0.0680453299892052,-0.7263506504603965,-0.6947616320868146,-0.683556389820245,0.14975680975756456,-0.5893949966810708,-0.9802889242839171,-0.736389244999931,-0.10701857621809983,0.28413611831480373,0.8371333418301807,-0.925303555177844,-0.6814433385144614,-0.7079242129807322,-0.703668937066298,-0.6815142186673262,0.4981345163664835,-0.48100574151475173,1.0,0.6000000000000001
-0.7453066374930635,-0.6987295676608853,-0.6982613948585785,-0.027734433911680734,-0.7283379954655533,-0.6957954776963486,-0.6832873363913824,0.13168856008445928,-0.5771584025246397,-0.9816356507047111,-0.7453066374930635,-0.10541069122876025,0.3195678993480361,0.8347580373490548,-0.9246750436481357,-0.6782431999368894,-0.6805650624163142,-0.7063852456300463,-0.6781326426308039,0.5224305629325562,-0.4828209478321044,-1.0,0.6000000000000001
-0.7509386874211992,-0.7003401784786188,-0.6979085635854153,-0.08631292259270684,-0.729388625164487,-0.6965773345500447,-0.6836141054059903,0.11883258079887238,-0.5883072763714506,-0.9816356507047111,-0.7509386874211992,-0.19289132958482924,0.33368021708493034,0.8347010807718536,-0.9253582915222177,-0.6748750730720326,-0.6773561009021559,-0.678881937825171,-0.6967317593675515,0.5422295330075763,-0.4866960487654042,-0.5,0.6000000000000001
-0.7573529532439655,-0.7034384341576988,-0.700016660285319,-0.2703936185160192,-0.7309877537791785,-0.6984799304823933,-0.6855317353636874,0.12821397825304626,-0.5238613521218708,-0.9864103740490133,-0.7573529532439655,-0.3251319904776752,0.31212773888770196,0.8271014090590412,-0.9264439412299422,-0.679927103805975,-0.673978687948893,-0.6756560680727425,-0.6994370073814588,0.5116339304029072,-0.4643091282323627,0.0,0.6000000000000001
-0.7449937391993617,-0.7051596779943168,-0.7015677676533294,-0.2423836620186428,-0.7346744335467563,-0.7007908068678463,-0.6858159701113433,0.12925632629310924,-0.4702923197763379,-0.988001973405357,-0.7449937391993617,-0.1188852443150323,0.3026529717854885,0.8209341995295727,-0.9253335550192904,-0.6976115090869089,-0.6790446473755207,-0.6722608592990251,-0.6720456904272673,0.5660783272935234,-0.48268301930723145,0.5,0.6000000000000001
-0.7614205117035928,-0.7054424596247721,-0.7010039795400365,-0.05887239181452242,-0.73724797258054,-0.7019983702774792,-0.6852059912473227,0.13933279916972685,-0.5287559897844433,-0.9886141183818666,-0.7614205117035928,0.008552463990692427,0.3214346553824792,0.8211020838484422,-0.9241736126349067,-0.6955901606605003,-0.696777809415757,-0.6773535116132662,-0.6688329561093229,0.5395308437824344,-0.46173949148960725,1.0,0.6000000000000001
-0.7596996009278572,-0.7043236986549458,-0.6995958788320656,0.021820674351873404,-0.7397610204567301,-0.7029192738016842,-0.6840955556031588,0.154273739629041,-0.5562203052180428,-0.9887365548496414,-0.7596996009278572,-0.07000929346324679,0.344543938980211,0.8218603838099661,-0.9229671912882503,-0.6816113268017461,-0.6947508880341301,-0.6951801109003309,-0.665451572302461,0.5485284069992338,-0.47486855592069044,-1.0,0.6000000000000001
-0.7615769906900673,-0.7017971191245749,-0.6965937680546896,0.1657593315693311,-0.7393663563426858,-0.7027932777776192,-0.6843070746807118,0.14836692400628015,-0.6059823683452643,-0.988001973405357,-0.7615769906900673,-0.005122076234593709,0.37968768089594584,0.8301757558812652,-0.9220461189285318,-0.6748750730720326,-0.6807335138554188,-0.6931425095309496,-0.6705234878213698,0.6328943736072388,-0.46935332210782277,-0.5,0.6000000000000001
-0.7535982333987926,-0.6981210045207881,-0.694348321443674,0.13155006001478364,-0.7405094127797803,-0.7031321172027756,-0.6836424745962197,0.12960386400433155,-0.5883072763714506,-0.9892262633583763,-0.7535982333987926,-0.1671158754081979,0.393725604470739,0.8293928078382793,-0.9228485226085013,-0.6618217066014355,-0.673978687948893,-0.6790512768464596,-0.688277498893478,0.6331180850031688,-0.5168338434209214,0.0,0.8000000000000003
-0.763923638373959,-0.6960985192507744,-0.6922298219286797,0.14603162483949927,-0.7420511976423843,-0.7035447764045609,-0.6826575935547906,0.12612928217291897,-0.5980965516965956,-0.9886141183818666,-0.763923638373959,-0.12757324960573818,0.40007946776439174,0.8327852043748964,-0.921494656496558,-0.6644326096667684,-0.6608893327166168,-0.6722608592990251,-0.6862481944428647,0.563603178952577,-0.5738452622864241,0.5,0.8000000000000003
-0.7629850031721013,-0.6942912011083711,-0.6903363506473181,0.15115112873078562,-0.7407067781891357,-0.703066972616202,-0.6832812628564562,0.08443350491516721,-0.6048946480356442,-0.9883692454463171,-0.7629850031721013,-0.13619957033906466,0.39955479255198634,0.8346271095347775,-0.9208783706448094,-0.6631692509439288,-0.6635074341677759,-0.6591025353564373,-0.6722143399161846,0.5561780749532073,-0.5738140392806552,1.0,0.8000000000000003
-0.7589173850332266,-0.6907380524609708,-0.6879596902600067,0.21797789979852755,-0.7379564440076695,-0.7020157865034344,-0.684410184043351,0.09867963504563892,-0.581781110109807,-0.9884916819140919,-0.7589173850332266,-0.08548433790935149,0.4028686487262166,0.8384481052694324,-0.9203980761535341,-0.6627484504963345,-0.6622405923039324,-0.6617344317636769,-0.665451572302461,0.5615781815912461,-0.63359044700507,-1.0,0.8000000000000003
-0.750469310141023,-0.6870004781750572,-0.6859228828172559,0.21511883821911226,-0.7350268087317277,-0.700330396259397,-0.6844852027716871,0.08825562445780122,-0.5711760964178061,-0.9887365548496414,-0.750469310141023,-0.14220262365479738,0.39868661604592015,0.8379940338694492,-0.9210196134626766,-0.6573589752050691,-0.6618186316891845,-0.66046091482318,-0.6523468278021118,0.5746253985072378,-0.6374338401523805,-0.5,0.8000000000000003
-0.7521902209167587,-0.6865086656008562,-0.6865025342804827,-0.0498551202411428,-0.7345594737725929,-0.6992096802267905,-0.6827992415403704,0.09416270517416292,-0.5507818074006603,-0.9878795369375821,-0.7521902209167587,-0.3146685937246083,0.36089351674215064,0.8379236758464401,-0.9217471304097207,-0.6575272187937024,-0.6564142973542947,-0.6600367308690174,-0.6549680073777743,0.5759758514460843,-0.6883521035045186,0.0,0.8000000000000003
-0.7418648159415923,-0.6864594782864588,-0.6873957289507009,-0.0889163933817887,-0.7362960378915423,-0.6972896976991172,-0.6769366179495233,0.10632387413090649,-0.5089055090567484,-0.9869001199201125,-0.7418648159415923,-0.17018527374892203,0.3280689992114399,0.8345000440195478,-0.9230107237314423,-0.6747061274046914,-0.656583004798626,-0.6546039207259188,-0.6536996760770026,0.5629264178775415,-0.6880857827943301,0.5,0.8000000000000003
-0.7396745875649278,-0.6879962685292835,-0.6906756266453499,-0.3098057117743096,-0.7360929238813745,-0.6975503155529186,-0.6776941848233038,0.11501046125623837,-0.472739638607624,-0.9884916819140919,-0.7396745875649278,-0.33156343266229926,0.27367834663469354,0.8253404961336028,-0.9240288767661938,-0.6775693958529742,-0.6738092764901888,-0.6547735171013431,-0.6532772193595131,0.47653801158422615,-0.6428439385040439,1.0,0.8000000000000003
-0.7343554359304937,-0.6895822693825717,-0.694299812512751,-0.3691243403043838,-0.7355040269139379,-0.6982800521281469,-0.6798390389901037,0.10493398837962165,-0.4583277075626708,-0.9887365548496414,-0.7343554359304937,-0.2015804400724313,0.23002011883464585,0.8156057921297228,-0.926082564922048,-0.6959271584404635,-0.6766804391078448,-0.6720905551997278,-0.6478665311020382,0.4432442312896194,-0.6418897513211839,-1.0,0.8000000000000003
-0.7277847508005002,-0.6884757295291293,-0.6948200140937407,-0.08305169697062187,-0.7365028306627458,-0.6970637641440752,-0.6762438711158238,0.12647681988414083,-0.5195105746141084,-0.988001973405357,-0.7277847508005002,0.06592223152485602,0.23771534944661601,0.8206933769631757,-0.925171413301976,-0.7016533123850066,-0.6950888149332456,-0.674976846170104,-0.6480354368971697,0.4596651933884415,-0.6289599733287283,-0.5,0.8000000000000003
-0.7160513333432998,-0.6873446542586537,-0.6949490681783265,-0.051690575598799304,-0.7382373271912679,-0.6955868747676632,-0.6712668420667929,0.14732457596621673,-0.537457544799968,-0.9877571004698074,-0.7160513333432998,-0.11580122058557452,0.2487143715587284,0.8177257218540368,-0.924121395089102,-0.6824533106489574,-0.7008307561607178,-0.6934822169900697,-0.6652819616652408,0.47293833835291454,-0.6288739906576846,0.0,0.8000000000000003
-0.7246558275427306,-0.688094638498865,-0.6966701302644007,-0.19093248070402202,-0.7380554106490602,-0.6961254937782989,-0.6725536700789979,0.15010408237518558,-0.5673691790648537,-0.9869001199201125,-0.7246558275427306,-0.2636115749750073,0.23727185987739047,0.8127785827578871,-0.9249155413869704,-0.6800958579973051,-0.6815778190927545,-0.6992544128996188,-0.6681564999336006,0.4380676655357759,-0.6361208412774821,0.5,0.8000000000000003
-0.7160513333432998,-0.6896253018762513,-0.698701984806833,-0.23484818421761666,-0.7378221560926782,-0.6970333532406449,-0.6746366481818038,0.1480193862950583,-0.5738953453264973,-0.9870225190255231,-0.7160513333432998,-0.18248900351446723,0.22570773165817504,0.8104544072236068,-0.925693885788156,-0.6918851636663544,-0.6792138668303052,-0.6799000307859885,-0.6865865186455562,0.4263693669530183,-0.6436320291199448,1.0,0.8000000000000003
-0.72199622188589,-0.6928772743192412,-0.7018997558217556,-0.345604351013578,-0.7370691779962253,-0.6986579315546978,-0.6787574435352118,0.1796386906761933,-0.5026512728725099,-0.9862879749436029,-0.72199622188589,-0.2527737524755364,0.20363623674897646,0.799159893633222,-0.9263424170140376,-0.6958432281221583,-0.6910356761843649,-0.677523622696962,-0.6923352107229549,0.3838495377171104,-0.6677590800844625,-1.0,0.8000000000000003
-0.7230913360742222,-0.695668157040274,-0.7041653721543248,-0.28607513376115135,-0.7367115491326998,-0.6998307744503567,-0.6815143856210283,0.1876302023790828,-0.5246770904887268,-0.9870225190255231,-0.7230913360742222,-0.10040112218471307,0.2004064930354953,0.7932201880772674,-0.9254294357006656,-0.7063696218457278,-0.6950046532149999,-0.6894077219751802,-0.6730596378104848,0.39419823591969505,-0.6608034092518809,-0.5,0.8000000000000003
-0.7191801969218221,-0.6998237605991862,-0.7085082817889897,-0.45557609796136656,-0.7345370255440898,-0.7009905765764486,-0.6863752295016654,0.19596951688679365,-0.49503743816660517,-0.9862879749436029,-0.7191801969218221,-0.32816415670265914,0.1734811463167714,0.7802534932255734,-0.9261110439794527,-0.7026641780742223,-0.7055600687143628,-0.6933976118179592,-0.6706929062289297,0.3935231799620065,-0.6326534386395566,0.0,0.8000000000000003
-0.8654568370291349,-0.7263922346569894,-0.7350887664877477,-0.44056004241443714,-0.7628449780060622,-0.7314753096605179,-0.7139526106527717,0.26372479042693975,-0.4420122659758823,-0.977228199401369,-0.8654568370291349,-0.08606202957263875,0.17080467402078353,0.6585275570811855,-0.9306001252044868,-0.7497556606531922,-0.7286530841813667,-0.7124925809628069,-0.6985914531809443,0.4263599888076096,-0.4657238627292839,0.5,1.0000000000000004
-0.8634230279596976,-0.7271809043449075,-0.7358981604659981,-0.1790906468692952,-0.7634185624167672,-0.7324496075802881,-0.7152221788858448,0.28769985572280676,-0.49938821567436753,-0.977228199401369,-0.8634230279596976,0.09507069651688138,0.2014689206548131,0.6607343138329371,-0.9293902820937368,-0.7450257563956657,-0.74906572492584,-0.727223338674504,-0.7150170932216137,0.4769211514521034,-0.4166536887710163,1.0,1.0000000000000004
-0.7950563322859328,-0.7138184763990582,-0.7214092332389411,-0.10712624166648843,-0.7672419729368596,-0.720938878155847,-0.6877969814693438,0.44440569659639717,-0.6524813224089846,-0.9931439687906193,-0.7950563322859328,-0.0505318250666693,0.20174499229680654,0.5823015438373562,-0.928342319315544,-0.7195364697657143,-0.7118244526080244,-0.7017501689690747,-0.6888510481242149,0.46784651693121837,-0.7712627496727358,-1.0,-0.9999999999999999
-0.7983416748509296,-0.7154424218851447,-0.7230667138510579,-0.20147433640977153,-0.7669491028417758,-0.7211016688379978,-0.6884647783115403,0.41973582097168727,-0.6674371136087479,-0.9936337146617185,-0.7983416748509296,-0.20470571753018027,0.19436559472989262,0.5859422505633014,-0.9291250003274735,-0.7113732091488003,-0.7187632182698641,-0.7103060358873908,-0.6910217054519375,0.4347720147274394,-0.7689920178289764,-0.5,-0.9999999999999999
-0.8075719656377637,-0.7170096274721379,-0.7246507351596003,-0.2186044169872654,-0.7663899384718985,-0.7214901428609802,-0.6898945752009653,0.40548995593481596,-0.6633582661783906,-0.994735568146963,-0.8075719656377637,-0.15237155201578367,0.1912565813244877,0.585756810118006,-0.9301230267359241,-0.7172660748738858,-0.7105774511492426,-0.7172813623813236,-0.6948208043113268,0.44315027932379814,-0.7689696952259824,0.0,-0.9999999999999999
-0.8224343063527335,-0.7180100537435591,-0.7250790919136294,-0.07493160575559399,-0.7663732510561456,-0.7218920658977674,-0.6907152481134213,0.3856845478928044,-0.6973487478736337,-1.0,-0.8224343063527335,-0.06436893214565602,0.20472275174111954,0.589928115086086,-0.9294184997663844,-0.7183469569579158,-0.7164865637896862,-0.7090524638924105,-0.703341832554189,0.4484929235072421,-0.75393847097455,0.5,-0.9999999999999999
-0.8168022564245978,-0.7204567836770615,-0.7276197501565989,-0.318160733013954,-0.7648603651720584,-0.7229003073505429,-0.694498382845639,0.3891591297242165,-0.647042824591602,-0.9962046936731674,-0.8168022564245978,-0.31368436499517544,0.18934735546492024,0.5805238955158285,-0.9301830382999421,-0.7114277159866959,-0.7175704259178155,-0.7149927120525698,-0.7102887561827866,0.4512367983420802,-0.7183554789829003,1.0,-0.9999999999999999
-0.8634230279596976,-0.7887026425333709,-0.7942260621397805,-0.43804024133927455,-0.8016909965879768,-0.7869957194019587,-0.7790774824466019,0.6351633407360717,-0.4387491569123809,-0.994245859638228,-0.8634230279596976,0.019316568087076352,0.1768073892472675,0.3913797649744448,-0.9381267349301871,-0.8088451577535752,-0.7955231854013531,-0.7946092029195541,-0.7849681211136569,0.4126177660609691,-0.4959186833090007,-1.0,-0.7999999999999998
-0.8678035145526503,-0.7924290020929652,-0.799274335101379,-0.5712702964004801,-0.8025556314207065,-0.7908669513567187,-0.7857800129946261,0.6143153195603954,-0.40666218575897306,-0.9933888417261689,-0.8678035145526503,-0.3513448918572768,0.16958991926153177,0.38478600569889254,-0.93991887199313,-0.796161084683521,-0.8083181346230364,-0.7944457830433864,-0.7744391259125102,0.3476488733692896,-0.4806073465835832,-0.5,-0.7999999999999998
-0.8537234195719345,-0.7971795172971196,-0.8050848979290991,-0.6424029828241563,-0.8011888479669217,-0.794508196944688,-0.7946399649116492,0.6428073147277384,-0.38028553876963456,-0.9916748432644147,-0.8537234195719345,-0.27393233887662005,0.15660226759984067,0.37367614746621713,-0.9421768323367019,-0.813236085645688,-0.7955990909510408,-0.8073081497299229,-0.7873017251170318,0.30655725042325266,-0.4816267477219306,0.0,-0.7999999999999998
-0.8581038763252635,-0.8019904298827775,-0.8109641735638892,-0.6819696484723332,-0.8004375248133339,-0.7985211456189639,-0.803519306519517,0.668519803486114,-0.3555404722447263,-0.9926542602818844,-0.8581038763252635,-0.22026033129120282,0.1482835264568938,0.35733685590305697,-0.9455777806988185,-0.8237519481886336,-0.8127211685153763,-0.7945220885446206,-0.78713897067104,0.2880279107248299,-0.48113138490679364,0.5,-0.7999999999999998
-0.8459011412671342,-0.8059177739248155,-0.8135735525621107,-0.40081235744979593,-0.8018244786185941,-0.8013576199992392,-0.8075470642805136,0.6362056887761351,-0.42053025664911625,-0.9921645517731497,-0.8459011412671342,0.09700790223959091,0.18494595729600216,0.35425908791591754,-0.9440496660028543,-0.8299311982013509,-0.8232660237991418,-0.8117343835097764,-0.7999489630251053,0.39098579483789353,-0.41985253979050974,1.0,-0.7999999999999998
-0.8433980145967681,-0.8097961775907592,-0.814754723494881,-0.29283292484219015,-0.8061157281596684,-0.8045276035835326,-0.8088349464983238,0.6302988731533743,-0.4588715158521218,-0.9916748432644147,-0.8433980145967681,-0.040318240123437696,0.2306127521901743,0.3489678083802099,-0.9428682306627572,-0.8117185106051222,-0.829462310302527,-0.8223348003591378,-0.7872149654635385,0.48838550793484875,-0.4161689272113176,-1.0,-0.7999999999999998
-0.8388610788569646,-0.8130919792528961,-0.8140249099424506,-0.1310413791451528,-0.8099185959844292,-0.8067058993604386,-0.8087187183352244,0.6129256989027114,-0.5132562865645108,-0.9927766967496592,-0.8388610788569646,0.02006247853350082,0.28797458591732117,0.35022894241091906,-0.9413378585529812,-0.8038041688029538,-0.8111994094471432,-0.828563735521015,-0.8043571736024463,0.4946865985790574,-0.39032442192242567,-0.5,-0.7999999999999998
-0.8623279137713653,-0.8177369166845542,-0.8158118120896414,-0.292215058340763,-0.812054357086347,-0.8091041433050925,-0.8109951919374249,0.6167475533517441,-0.471380040085958,-0.9943682587436385,-0.8623279137713653,-0.3575938707850997,0.29779402316899584,0.3375032146230841,-0.9426392338532373,-0.7909578517259551,-0.8032632474224594,-0.8102046061886593,-0.8149144265637042,0.4815621398472453,-0.3685721467953079,0.0,-0.7999999999999998
-0.8607634521424805,-0.8207239476246656,-0.8170349010255945,-0.2620515477768084,-0.8151056369820883,-0.8115606081457368,-0.8123144741688275,0.6657400319835425,-0.4553365285765745,-0.9954701495912472,-0.8607634521424805,-0.11045397227881598,0.3113197776529304,0.3328681808928202,-0.9412063344956302,-0.8086827222706194,-0.7903815124289577,-0.8022266279820509,-0.8211179980946837,0.4875008930552104,-0.39315800857994576,0.5,-0.7999999999999998
-0.8599812362478501,-0.8211485137738691,-0.8171996813659762,-0.17843625337253677,-0.8177457912623831,-0.8134026983312793,-0.8128911393069258,0.7543433266993658,-0.4697485114868867,-0.9965720030764917,-0.8599812362478501,-0.05819848188714426,0.3334350911291455,0.32816403452655196,-0.9401152194702559,-0.8062976332479966,-0.8081552512976105,-0.789277018243513,-0.8028336253889246,0.539110532356392,-0.4723717958187965,1.0,-0.7999999999999998
-0.8726533187465317,-0.823323951696818,-0.8191848050974153,-0.3036472561489876,-0.8216019102089491,-0.8162561181397192,-0.8140581397538108,0.7685891917362371,-0.39986408941992446,-0.9993878550234904,-0.8726533187465317,-0.3081055476551936,0.3256302338317152,0.3234003636399674,-0.9413699851158608,-0.7997390692568094,-0.8057635864693813,-0.8071444081610857,-0.794888132749959,0.46916678929302247,-0.469636383048992,-1.0,-0.5999999999999999
-0.8632665788128467,-0.8260717227175459,-0.8237242559666537,-0.4647928091312743,-0.8264703028028881,-0.8205485099948309,-0.8169066312228316,0.7300207236922764,-0.30441875873047963,-0.9979187294972858,-0.8632665788128467,-0.40255435979128934,0.28722092983180164,0.3120638726845191,-0.9428950463626163,-0.813236085645688,-0.7991869402005711,-0.80474014148687,-0.7819912525892935,0.4596096065629284,-0.4349049153888277,-0.5,-0.5999999999999999
-0.8487171363915785,-0.828649292677846,-0.8273180679770705,-0.4307908350837306,-0.8342409757032079,-0.8249632434296198,-0.8165967116650723,0.7279360276121496,-0.3220938507042933,-0.9959598580999822,-0.8487171363915785,-0.10776329349952793,0.27083304274994074,0.3033427148808987,-0.9411266240258227,-0.8338884967531093,-0.8127211685153763,-0.7981288424178807,-0.7997858881963459,0.49436501344740785,-0.4322773887866689,0.0,-0.5999999999999999
-0.846526908014914,-0.828633479308038,-0.8273251525453579,-0.15032191731217126,-0.8451975199625232,-0.828242652931129,-0.8102891634768222,0.6858929777367768,-0.43439837940461856,-0.9963271301409422,-0.846526908014914,0.1571131920212686,0.3034637753087195,0.3084723585594267,-0.938569473184309,-0.8313948408320551,-0.8334305193174824,-0.8117343835097764,-0.7973914114671079,0.5716941312759614,-0.36866847837149896,0.5,-0.5999999999999999
-0.8496558312726836,-0.8302360855973887,-0.8286261430753915,-0.23254527854136442,-0.8522453464134015,-0.8309629093952952,-0.8074491945637032,0.6674774554460496,-0.38681170503127815,-0.9940009867026784,-0.8496558312726836,-0.2599781034322784,0.31035695590853885,0.2969463048059531,-0.9403442519231517,-0.8086285345594094,-0.8309299882666404,-0.8325528533013872,-0.7908070329784399,0.4976954486496237,-0.3811620982608379,1.0,-0.5999999999999999
