time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2016-05-25 09:30:00-04:00,MLTRADER,e9a96e703d264492b35614b222040085,TSLA,buy,market,fill,1,gtc,0.0,1,stock,14.699999809265137,3.0,0.0
2016-05-27 09:30:00-04:00,MLTRADER,47118565ff00428d9b4926267503f03d,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2016-05-27 09:30:00-04:00,MLTRADER,47118565ff00428d9b4926267503f03d,TSLA,buy,market,fill,1,gtc,0.0,1,stock,14.999333381652832,2.0,0.0
2016-06-01 09:30:00-04:00,MLTRADER,869d52f1c8e14433988f2af1d58ea3df,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2016-06-01 09:30:00-04:00,MLTRADER,869d52f1c8e14433988f2af1d58ea3df,TSLA,buy,market,fill,1,gtc,0.0,1,stock,14.63933277130127,2.0,0.0
2016-06-02 09:30:00-04:00,MLTRADER,f901898af864460cbc61b331b5bf246e,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2016-06-02 09:30:00-04:00,MLTRADER,f901898af864460cbc61b331b5bf246e,TSLA,buy,market,fill,1,gtc,0.0,1,stock,14.666666984558105,1.0,0.0
2016-06-07 09:30:00-04:00,MLTRADER,3e1cf7d6f1a14e0fa82a719c6e98343b,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2016-06-07 09:30:00-04:00,MLTRADER,3e1cf7d6f1a14e0fa82a719c6e98343b,TSLA,buy,market,fill,1,gtc,0.0,1,stock,15.58666706085205,1.0,0.0
2016-06-10 09:30:00-04:00,MLTRADER,da28fee75f8f491aba567dd40fea0704,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2016-06-10 09:30:00-04:00,MLTRADER,da28fee75f8f491aba567dd40fea0704,TSLA,buy,market,fill,1,gtc,0.0,1,stock,15.159333229064941,1.0,0.0
