Adj Close,SMA_14,EMA_14,RSI,MACD,BB_upper,BB_middle,BB_lower,ATR,Stoch_K,Stoch_D,USD_JPY,VIX,Gold,Oil,Monthly_Return,Price_Change
-0.7453066374930635,-0.8696334400881613,-0.8692561126871927,-0.027725246279352023,0.32809955679090863,-0.8586418150225447,-0.8682138488771723,-0.865902387458775,-0.694839773261047,0.27382266785700327,-0.029066186994224363,-0.21027110137935656,-0.5771584025246397,-0.9881582063344609,-0.7453066374930635,-0.10541033069993959,-0.8869038120837187
-0.7509386874211992,-0.8703303838796247,-0.8691032499364588,-0.08631198031232912,0.3369519808889011,-0.8587876676207817,-0.8685525685506663,-0.866421006860692,-0.6969060809148977,0.3110820189212038,0.19452326382398843,-0.21924241974378278,-0.5883072763714506,-0.9881582063344609,-0.7509386874211992,-0.19290020814032305,-0.9327635663718248
-0.7573529532439655,-0.8716710532402034,-0.8700166746719886,-0.2703869089055728,0.3339023313847339,-0.8596435506907603,-0.8693767855670714,-0.8672103454049727,-0.6935929598916954,0.17636994288934615,0.2633764360004154,-0.21269577701863707,-0.5238613521218708,-0.991237067869063,-0.7573529532439655,-0.3251276931132422,-0.9583624847783012
-0.7449937391993617,-0.8724158845607322,-0.8706888063659954,-0.24238823580887825,0.33366707277373886,-0.8597704474823082,-0.8703779031212071,-0.8690301490666377,-0.6889808865324369,0.07409881209650138,0.1958414258444019,-0.2119683928259426,-0.4702923197763379,-0.9922633711087242,-0.7449937391993617,-0.11889574826850753,-0.9112600210118755
-0.7614205117035928,-0.8725382405039757,-0.8704445080928319,-0.058866992413621144,0.3429860339757381,-0.8594981846564872,-0.8709010397867879,-0.8703005115198378,-0.6942324553225759,0.16289782690014976,0.1457341370831473,-0.20493670397840535,-0.5287559897844433,-0.9926580975642422,-0.7614205117035928,0.008557758003683996,-0.8673868689651771
-0.7596996009278572,-0.8720541050851927,-0.8698343499933738,0.021829950590450897,0.35523489423637494,-0.8590025473263809,-0.8712999866553696,-0.8715410117179132,-0.6963395545670923,0.4694358208755183,0.24483199883237639,-0.19451043223769737,-0.5562203052180428,-0.9927370476737839,-0.7596996009278572,-0.07000758594976415,-0.8512528020448478
-0.7615769906900673,-0.8709608048931532,-0.8685335421618932,0.16576265523482547,0.37351980218583125,-0.8590969472743666,-0.8712454074980904,-0.8713462129252111,-0.6915347123170381,0.7327399463748079,0.46754618349138544,-0.19863239932356258,-0.6059823683452643,-0.9922633711087242,-0.7615769906900673,-0.00512972871159989,-0.8557883559868322
-0.7535982333987926,-0.8693700788397742,-0.8675605965883088,0.131553201118912,0.38670303237486825,-0.8588003321749775,-0.8713921922988688,-0.8719104222571906,-0.7027430658970489,0.8238347781694582,0.6910366801398327,-0.2117258697647464,-0.5883072763714506,-0.9930528240197601,-0.7535982333987926,-0.16711750635176392,-0.895767919499332
-0.763923638373959,-0.8684949156975506,-0.8666426673779426,0.14603269707541555,0.3981188742288002,-0.8583607490256662,-0.8715709655319634,-0.8726714845780801,-0.718981248088975,0.8452727383894418,0.8181229009854016,-0.21415054540402645,-0.5980965516965956,-0.9926580975642422,-0.763923638373959,-0.12757682997433387,-0.9111768385491166
-0.7629850031721013,-0.8677128441214912,-0.8658222141664041,0.15115766839975353,0.4075027132674003,-0.8586391200638921,-0.871363966372547,-0.872007830517154,-0.7346667787576795,0.8267397837075963,0.8499081874488565,-0.24324720804806566,-0.6048946480356442,-0.9925001973451586,-0.7629850031721013,-0.1361966299442604,-0.9165058331720037
-0.7589173850332266,-0.8661753100805463,-0.8647923917631894,0.21798533468576897,0.4182396715892013,-0.8591429987925221,-0.8709085676513217,-0.8706501877941013,-0.7478441927242161,0.8628058100729392,0.8630859274107174,-0.23330579743885682,-0.581781110109807,-0.9925791474547004,-0.7589173850332266,-0.08548531631489756,-0.8865008727259116
-0.750469310141023,-0.8645579769321406,-0.8639098486136922,0.21512084597167558,0.42649999750750167,-0.8591764613861275,-0.870178427547508,-0.8692040765970037,-0.7608428902830302,0.8858343931449832,0.8768015236544882,-0.24058000934758983,-0.5711760964178061,-0.9927370476737839,-0.750469310141023,-0.14220748282694215,-0.8868575589615297
-0.7521902209167587,-0.8643451786401963,-0.8641610428192341,-0.049857776498975825,0.42227590787138425,-0.8584239764214954,-0.8696929302045966,-0.8689734101913784,-0.7526538297124031,0.6961316543470444,0.8326374386520441,-0.23645785727083135,-0.5507818074006603,-0.9921844209991825,-0.7521902209167587,-0.3146741420811753,-0.9804071648258346
-0.7418648159415923,-0.8643239062707467,-0.8645480691160639,-0.08891367728369248,0.41711346250930625,-0.8558073482016493,-0.868861172487208,-0.8698305980428352,-0.740449673520059,0.441096209014447,0.6900397400349811,-0.22797140003790517,-0.5089055090567484,-0.9915528683072301,-0.7418648159415923,-0.17018294979304277,-0.9000747901786657
-0.7396745875649278,-0.8649889284030786,-0.8659692572179686,-0.30980309442764176,0.40175597648993827,-0.8561454854976476,-0.8689740804713115,-0.8697303330291498,-0.7337227465365803,-0.025875836826678822,0.3817522828054756,-0.2219096184442586,-0.472739638607624,-0.9925791474547004,-0.7396745875649278,-0.33156510279439116,-0.956787102662644
-0.7343554359304937,-0.8656752229048601,-0.8675396255266088,-0.3691217813536882,0.3863456891357225,-0.8571028065581026,-0.8692902165512035,-0.8694396382845346,-0.7228768813419575,-0.3020391264993001,0.04422888799013602,-0.2289413072917954,-0.4583277075626708,-0.9927370476737839,-0.7343554359304937,-0.2015820793942069,-0.9023147867903403
-0.7277847508005002,-0.8651964242278014,-0.8677650547070062,-0.08305346841387617,0.3863818567881756,-0.8554981987839995,-0.8687633131008115,-0.8699326695928464,-0.7118883346052509,-0.3309185119337995,-0.21682166013443527,-0.21390802234283024,-0.5195105746141084,-0.9922633711087242,-0.7277847508005002,0.06591653945649528,-0.8613319728045306
-0.7160513333432998,-0.8647069661803248,-0.8678209655119857,-0.05168543337619491,0.38817350025052066,-0.8532767963206065,-0.8681234988137714,-0.8707888534406023,-0.7184009741082562,-0.11046019665116602,-0.2454231788565484,-0.19935978351625705,-0.537457544799968,-0.9921054708896406,-0.7160513333432998,-0.11579747780109496,-0.8890259467076691
-0.7246558275427306,-0.8650315114487753,-0.8685667084251245,-0.19092959424915268,0.38262914054556857,-0.8538511615298814,-0.8683568440727846,-0.8706990544493264,-0.722453851185753,-0.0023635548981044696,-0.1440903025482474,-0.1974201539993694,-0.5673691790648537,-0.9915528683072301,-0.7246558275427306,-0.2636152076359407,-0.929251746999687
-0.7160513333432998,-0.865693878315202,-0.8694471063647782,-0.23484319394559683,0.3762114463340866,-0.8547808566328154,-0.8687501486086462,-0.8705839256018317,-0.7194710709553646,-0.1505305035079042,-0.08309355313802913,-0.19887492238475835,-0.5738953453264973,-0.9916317943245809,-0.7160513333432998,-0.18248861044973946,-0.9168377963244596
-0.72199622188589,-0.8671010684375684,-0.8708326837565736,-0.34559718772324555,0.36514768581759516,-0.8566200565092951,-0.869453945465408,-0.8702122792373814,-0.7257459191405792,-0.4412731951195863,-0.1949552990783675,-0.17680994858825638,-0.5026512728725099,-0.9911581418517121,-0.72199622188589,-0.252772661534322,-0.9264494958747063
-0.7230913360742222,-0.8683087386136636,-0.8718143674939278,-0.2860699018672941,0.35931248459931,-0.8578505401368026,-0.8699620306807374,-0.870035749313333,-0.7281994298001992,-0.5605522480884816,-0.38370230138333317,-0.17123321311700135,-0.5246770904887268,-0.9916317943245809,-0.7230913360742222,-0.10040413960334144,-0.8886592878600788
-0.7191801969218221,-0.8701069584756183,-0.8736961661890729,-0.45557455401172753,0.3446553724757681,-0.8600201186957044,-0.8704644863997966,-0.8689623450504831,-0.7248066144310801,-0.7758818494275277,-0.5951598127404252,-0.16541376959365772,-0.49503743816660517,-0.9911581418517121,-0.7191801969218221,-0.3281691965913215,-0.9545369339835887
-0.8654568370291349,-0.8816037820180121,-0.8852135835031372,-0.44055142419248283,0.3275383321553892,-0.8723287750904498,-0.8836709922644402,-0.882935729721845,-0.6706849648824269,-0.9147277592975519,-0.8103686665529471,-0.11813194715957165,-0.4420122659758823,-0.9853161710362934,-0.8654568370291349,-0.08605625965537948,-0.8614126324343507
-0.8634230279596976,-0.8819450492116085,-0.8855642849283127,-0.1790844937300049,0.33160702778774065,-0.8728954100168211,-0.8840930689888663,-0.8832188638207256,-0.664108114996514,-0.6737071965611461,-0.7974769546696997,-0.10140137076402134,-0.49938821567436753,-0.9853161710362934,-0.8634230279596976,0.09506833476323645,-0.8413953735021229
-0.7950563322859328,-0.8761627772557161,-0.8792861671222112,-0.1071234981692244,0.4163938163440654,-0.8606546782786499,-0.8791063836033092,-0.8851061196754532,-0.8221209309306691,-0.7733132619885341,-0.7273821227890067,0.007953035991920654,-0.6524813224089846,-0.9955790588797606,-0.7950563322859328,-0.05053485883629545,-0.8495813677330017
-0.7983416748509296,-0.8768654932767059,-0.8800043641804263,-0.20147406658901978,0.4089174379284032,-0.8609527482949493,-0.8791769099097648,-0.884961546817832,-0.8226190685440147,-0.6852836251611292,-0.7627250365122242,-0.009262401535128806,-0.6674371136087479,-0.9958948593179276,-0.7983416748509296,-0.2047087429150508,-0.9261537071901353
-0.8075719656377637,-0.8775436687535825,-0.8806907452331685,-0.21860818741704824,0.40245368605015963,-0.8615909581835899,-0.8793452157313753,-0.8846855104234663,-0.8248907660533906,-0.6205786113390972,-0.6970988538553877,-0.019203627153444813,-0.6633582661783906,-0.9966053621194219,-0.8075719656377637,-0.15237598529514107,-0.9053745623259633
-0.8224343063527335,-0.8779765658065997,-0.8808763418230513,-0.07492475996334891,0.4017720077059896,-0.8619572365795188,-0.87951933075955,-0.8846772761855964,-0.8316110828272957,-0.585311840967693,-0.6335276904125355,-0.033024481787322646,-0.6973487478736337,-1.0,-0.8224343063527335,-0.06436488641941553,-0.878386968371957
-0.8168022564245978,-0.8790353293965472,-0.8819772224210605,-0.31815778772873693,0.3916136161026919,-0.8636457761354215,-0.8799561209077222,-0.8839304797344332,-0.8126675198147522,-0.5970107542919421,-0.6036789314450552,-0.03059980614804303,-0.647042824591602,-0.9975526911573505,-0.8168022564245978,-0.31368946301354395,-0.9058097652868289
-0.8634230279596976,-0.9085668560647139,-0.9108378254810887,-0.4380357326647173,0.2610469334900568,-0.9013958607174433,-0.9077232283075616,-0.9021107968463755,-0.7398589896948151,-0.7673695637707982,-0.7388358111931148,0.14106989298184258,-0.4387491569123809,-0.9962895857734456,-0.8634230279596976,0.01931826645367571,-0.8366452327278044
-0.8678035145526503,-0.9101793302982892,-0.9130252458979344,-0.5712647357789709,0.2518218460415592,-0.9043873910054143,-0.9094003047381685,-0.90253759975983,-0.7245611482708468,-0.8703349273972909,-0.8162023912095303,0.126521469164377,-0.40666218575897306,-0.9957369590988441,-0.8678035145526503,-0.3513449937498381,-0.9853221287092939
-0.8537234195719345,-0.9122349859519145,-0.9155429683389673,-0.6423975608945836,0.23998241881026722,-0.9083418415242626,-0.91097774464725,-0.9018629257713175,-0.7202766022493619,-0.8653807514436178,-0.8404405130956658,0.1464041053919014,-0.38028553876963456,-0.994631729841832,-0.8537234195719345,-0.27393397024840654,-0.9373196636427523
-0.8581038763252635,-0.9143167829705561,-0.9180904797624008,-0.6819658892087082,0.22889351932410662,-0.9123049716518645,-0.9127162249474882,-0.9014920558473447,-0.7043504338195599,-0.8923096728557198,-0.8826880027799318,0.16434711210253905,-0.3555404722447263,-0.9952632825337844,-0.8581038763252635,-0.22026525530416952,-0.9083831292239661
-0.8459011412671342,-0.9160162257311507,-0.9192211154594684,-0.40080446184708896,0.2335036677679061,-0.9141026625932156,-0.9139450283126507,-0.9021766949184834,-0.6997516396915608,-0.6769168810004704,-0.8172852511755896,0.1417972771745375,-0.42053025664911625,-0.9949475061878081,-0.8459011412671342,0.09701138347497656,-0.846118049633551
-0.8433980145967681,-0.9176945049942462,-0.9197329268236041,-0.29282995841882853,0.24403427141529446,-0.9146774789488747,-0.915318324459208,-0.9042949615486053,-0.7128900357180166,-0.4153656374410444,-0.6651162717675033,0.1376753100886723,-0.4588715158521218,-0.994631729841832,-0.8433980145967681,-0.04032391979033996,-0.8750722495202634
-0.8388610788569646,-0.9191206650459229,-0.9194166817882211,-0.13103434735109243,0.26211360563289055,-0.9146255928914451,-0.9162619917701784,-0.9061721322680488,-0.7093713297640174,-0.1606203321893518,-0.4177014255800483,0.12555174690137916,-0.5132562865645108,-0.9953422326433261,-0.8388610788569646,0.020065697458498538,-0.8052402763815227
-0.8623279137713653,-0.9211306368194081,-0.9201909471509048,-0.2922093652023334,0.26712054692918086,-0.9156416496525912,-0.9173009440462714,-0.9072263772929203,-0.7057137511206766,-0.11967380724706533,-0.22927417685702933,0.1282187606109617,-0.471380040085958,-0.9963685117907966,-0.8623279137713653,-0.35759778755145777,-0.9343386095901554
-0.8607634521424805,-0.9224231908262843,-0.9207209154086349,-0.26204684073040285,0.2741823988961791,-0.9162304842187878,-0.9183651242245766,-0.9087325509315947,-0.6929063928202737,-0.05033111493236786,-0.10584069871268031,0.16240729759475725,-0.4553365285765745,-0.9970790386844816,-0.8607634521424805,-0.11045639935930496,-0.8594980341817731
-0.8599812362478501,-0.9226069061944002,-0.9207922977180955,-0.17842808680513422,0.2853377987552322,-0.9164878562458967,-0.9191631391948748,-0.9100357785579251,-0.7025277257751976,0.05912467981445779,-0.031535696133486724,0.22423754384631023,-0.4697485114868867,-0.9977895414859758,-0.8599812362478501,-0.05819608941789631,-0.8493964127948668
-0.8726533187465317,-0.9235482695310018,-0.9216524551700069,-0.3036410027951475,0.28725252541614194,-0.917008726158713,-0.9203992821566442,-0.9119392251344971,-0.6976906408812934,0.16674593623350376,0.06531482886357987,0.2341787694646258,-0.39986408941992446,-0.999605273544482,-0.8726533187465317,-0.3081102838416032,-0.9414099059688115
-0.8632665788128467,-0.9247372863129022,-0.9236193915903619,-0.46478434384802947,0.2775102551291001,-0.9182800645764244,-0.9222588073237381,-0.9143423726327629,-0.6876674093020086,-0.03330205125356667,0.07107306933072977,0.2072644443895637,-0.30441875873047963,-0.9986579445065534,-0.8632665788128467,-0.40255275813608166,-0.9856977523436359
-0.8487171363915785,-0.9258526532364011,-0.9251765944856829,-0.43078517553642093,0.27296467132145463,-0.9181417377654435,-0.9241713356173589,-0.9181781230459781,-0.6916166572871387,-0.3244507675290993,-0.058629872930750726,0.20580967600417432,-0.3220938507042933,-0.9973948150304578,-0.8487171363915785,-0.10776744407037839,-0.8735619559892431
-0.846526908014914,-0.9258457963196634,-0.9251796627950427,-0.15031720424462502,0.284996222318294,-0.9153264834254202,-0.9255920267882554,-0.9235864967067755,-0.677105151960069,-0.2483275989564826,-0.19898363942403663,0.17647067528983218,-0.43439837940461856,-0.9976316412668922,-0.846526908014914,0.15711154981139308,-0.8310088798194644
-0.8496558312726836,-0.9265392642732981,-0.9257433639708091,-0.23253792439045284,0.2900655115598957,-0.9140589144445839,-0.9267704727617735,-0.9270654261105369,-0.6799341018803231,-0.06090427723695169,-0.20831710940446713,0.16361972790984414,-0.38681170503127815,-0.996131685554362,-0.8496558312726836,-0.25997570250402285,-0.9018534195446426
-0.845275344679731,-0.9264776286362546,-0.925827975756927,-0.1541683504561775,0.29964502747672844,-0.9140874729608925,-0.9271584515973379,-0.9277901365338339,-0.6902537231318073,0.17435664968859532,-0.039649406393128084,0.20120266279591714,-0.3808293989244447,-0.9974737651399995,-0.845275344679731,-0.05315137390429553,-0.8657213077338062
-0.827440559693466,-0.9257259424151355,-0.9252312476863307,-0.030597590730833124,0.3154132017275948,-0.9133877264384068,-0.9275276264605612,-0.92916551997244,-0.6901622929745761,0.2758168159933785,0.13758579794472658,0.18035011931450162,-0.44799457208271576,-0.9982632180510355,-0.827440559693466,0.002804005409102528,-0.8476561300552516
-0.8321339147404967,-0.9247653611631143,-0.924688444008652,-0.025903258741581725,0.3291570306550818,-0.9133085065054536,-0.9276008070595326,-0.929382035144984,-0.6934287937817969,0.4581555759542444,0.31310169875370164,0.1881091923547329,-0.47464314914945926,-0.9971579647018325,-0.8321339147404967,-0.13511370639585948,-0.9387811866172251
-0.8310388005521644,-0.924017090295407,-0.9235383260135116,0.09686497945307848,0.3479515455407414,-0.9136698773444877,-0.9274208015272796,-0.9286923730668732,-0.6951784073827919,0.7077930040484377,0.4934788974218405,0.15804280744769628,-0.5382732831668241,-0.9960527354448203,-0.8310388005521644,0.0021612276365868266,-0.8096540621817154
-0.8263454455051338,-0.8992696128622815,-0.9013609807730358,0.1946786176664066,0.4886428732079188,-0.8908163630769459,-0.9039990191469209,-0.9048766652464431,-0.7885798225021647,0.37736256137939717,0.4675417145708407,0.1306436212411355,-0.6084296353111915,-0.9898950123756164,-0.8263454455051338,-0.19472917839798443,-0.9041377453934092
-0.8238423188347676,-0.8986155242963914,-0.901221289954017,0.21489571055676282,0.48359943461017185,-0.8871218594326311,-0.9030541994080339,-0.9065317089907042,-0.8033579558052943,0.3524067802292534,0.41509225646226455,0.15076859553896327,-0.5888511365262608,-0.9895792360296403,-0.8238423188347676,-0.12480807222511359,-0.8687159658898278
-0.8196182813886657,-0.8981343727755124,-0.90091428266727,0.2627475182893886,0.48078621352482676,-0.8839840852842469,-0.9022402059105714,-0.9079149758772809,-0.8103825384847791,0.24840568018730158,0.3367195533233669,0.15076859553896327,-0.6038069795913831,-0.9897371121565328,-0.8196182813886657,-0.10416973098867,-0.8706219520018643
-0.8214956114716285,-0.8972388546108299,-0.8996960355035336,0.47311126307154283,0.48771091344124007,-0.8842309975920903,-0.9016406167776523,-0.9065204141168243,-0.7877771337546552,0.47275472638850125,0.36897564415519657,0.151496164722551,-0.6532971126411996,-0.9866582506219309,-0.8214956114716285,0.04467940042047805,-0.7734199884681021
-0.820713395576998,-0.8966618191598696,-0.8985761115955893,0.4855901960458546,0.49296216342945837,-0.8846915684664218,-0.9012166730629505,-0.9052645687760366,-0.7972049101529446,0.6071152527013957,0.45510325875450697,0.13622035671238963,-0.6647179165654157,-0.9853951211458352,-0.820713395576998,-0.12831800219200906,-0.8780770370369575
-0.8050688389673974,-0.8961344393990978,-0.8974163376218423,0.5232846470999248,0.4981414464214361,-0.8849303062286167,-0.9005819477150271,-0.9038096477328493,-0.8047522759748181,0.843370884589385,0.6562859415580689,0.15828533050889249,-0.6712440828270593,-0.9745006806104157,-0.8050688389673974,-0.1046115664009937,-0.865314429720742
-0.8039737247790653,-0.895346805272824,-0.8957988757290158,0.6350841477643445,0.5076004196218731,-0.8846385784395989,-0.8994421152080733,-0.9018766098560608,-0.8013439790483172,0.857354174236592,0.7863351413269963,0.13791764815897523,-0.6840244852729415,-0.9760795864324876,-0.8039737247790653,-0.024865590886250982,-0.8359712463780389
-0.8077284147846145,-0.8945488827472229,-0.8944515552653518,0.6117878498743676,0.513378809413963,-0.883308535662095,-0.898242919826969,-0.900808139859644,-0.8147184133399119,0.9041420091915038,0.8867723421800675,0.13913007847406167,-0.667980973763558,-0.976316412668922,-0.8077284147846145,-0.1506377372640547,-0.8906555302825154
-0.8102315414549808,-0.8938571224702941,-0.8939988235522769,0.32991721706470467,0.5093477095451231,-0.8819871557380689,-0.8975064442221585,-0.9006279502485389,-0.8151475281393518,0.717693857645499,0.8442756696683429,0.07802721641520405,-0.6481305449012221,-0.9775005920354758,-0.8102315414549808,-0.2737247237099386,-0.9271693568825023
-0.8285356738817982,-0.8934650140919367,-0.8934846200817872,0.3577845314523169,0.5063683617804287,-0.8807931290210536,-0.8967905597087229,-0.9003675044022086,-0.823256696202961,0.5176842545418654,0.7294190272861549,0.07245048094394901,-0.6891910530129189,-0.9810531301351375,-0.8285356738817982,-0.11740373356770556,-0.8778347780531282
-0.8290050213223508,-0.8931465354105088,-0.8935295032864543,0.18357289504124208,0.4978866342042451,-0.8803358144759816,-0.896509534170936,-0.9002545008788789,-0.8273186291124612,0.2160411104542055,0.4967432610005744,0.08748358090202091,-0.6883752627807038,-0.982000483265257,-0.8290050213223508,-0.23320995756009377,-0.9213039376975425
-0.8466833571617649,-0.9021319028136994,-0.9037430357009008,-0.29000758053514275,0.37123976052270685,-0.8882159177247674,-0.9026382841793992,-0.9046937682289589,-0.8562749903795908,-0.4645476867551074,-0.45924362948000563,0.16774169499570935,-0.6864718041042277,-0.9853161710362934,-0.8466833571617649,-0.21274705284919843,-0.9143526678176772
-0.8509073946078667,-0.9031308957027935,-0.9044092031325507,-0.3058969721249267,0.36829871539661174,-0.8891020818773647,-0.9032662604073957,-0.9050743504025325,-0.8577738185399328,-0.6278125986242026,-0.5038189085568229,0.1648319732340373,-0.6720598211939154,-0.9833425387587036,-0.8509073946078667,-0.15146938183568776,-0.8547682493198832
-0.87234042045283,-0.9042206696533235,-0.9050090392950865,-0.3128040849183116,0.36628172933813063,-0.8899476605882501,-0.9036871219479296,-0.9050919670155053,-0.8640387471672251,-0.7172184045080292,-0.6059368685352218,0.17550076803594106,-0.6807614280747992,-0.9865793005123891,-0.8723404204528301,-0.14501945637838606,-0.8757950981208174
-0.8731226661870843,-0.9049916463711627,-0.9053134995845338,-0.2102954832628745,0.36748255981844913,-0.890485927170113,-0.9041053334747644,-0.9053943763255349,-0.8586091447551751,-0.6439021836059386,-0.6665841443462421,0.19077639105520916,-0.7044187742900874,-0.9887897831186043,-0.8731226661870843,-0.09717991148308684,-0.8684719924970463
-0.8623279137713653,-0.9055312318872799,-0.905432698383756,-0.14313786607089618,0.37045613378543135,-0.8907682458303801,-0.9045633679469669,-0.9060154051887502,-0.8595366976847902,-0.5077602923635369,-0.6259894257449286,0.18228993382228253,-0.7302515611246158,-0.987763479878943,-0.8623279137713653,-0.11156428275128336,-0.877918397325743
