Price,Adj Close,SMA_14,EMA_14,RSI,MACD,USD_JPY,VIX,Monthly_Return,Sentiment_Score,Target
2012-08-01,0.03570241320863643,0.0008663021157680603,0.0009402842055022806,0.24390311962593159,0.07134600638488059,0.03570241320863643,0.18078580423204396,0.34587183103340124,0.5038851244406337,1.0
2012-09-01,0.028433957159759715,0.0008841259394923957,0.0009318081337329719,0.26360945834236305,0.07119457581246792,0.028433957159759715,0.14126729993990314,0.33443897407672013,0.5038851244406337,0.0
2012-10-01,0.05046963448205777,0.0009385608481799982,0.000888143888433562,0.23053339394711303,0.07098005626868426,0.05046963448205777,0.2064501478725829,0.2784779464134898,0.5038851244406337,1.0
2012-11-01,0.08203878390897457,0.0010899831399454269,0.0010299976691780233,0.3709005583649426,0.071191271495959,0.08203878390897457,0.1444469579262637,0.4835233948796039,0.5038851244406337,1.0
2012-12-01,0.13078085549851692,0.0011622418723573657,0.0011545164340202533,0.37201194057300013,0.07134384663992224,0.13078085549851692,0.19327731310853594,0.31307300377965724,0.5038851244406337,1.0
2013-01-01,0.1955443033723453,0.0012388361597241056,0.0013773877101203686,0.4497044589446605,0.07169684861795707,0.19554430337234507,0.1083352130297858,0.4030459817759526,0.5038851244406337,0.0
2013-02-01,0.21194946319607644,0.0013395166720861313,0.001485905603561293,0.36373599994676564,0.07176607639851981,0.21194946319607644,0.13627072238088397,0.25116851960993825,0.5038851244406337,1.0
2013-03-01,0.23724822808867885,0.001481143824366227,0.0016765922367030913,0.4281509590432676,0.07200888120637676,0.23724822808867885,0.07245059120225819,0.3863957140083535,0.5038851244406337,1.0
2013-04-01,0.28311109327736406,0.0018116071414023922,0.002350307591923951,0.6504851811617364,0.07328611636497923,0.28311109327736406,0.09107427132287296,0.6725139933771316,0.5038851244406337,1.0
2013-05-01,0.3245207611664559,0.002783406813540219,0.004316493650448962,0.8708463770291558,0.0772715422233611,0.3245207611664559,0.15421301163499976,0.9999999999999999,0.5038851244406337,1.0
2013-06-01,0.30251066290478745,0.003975354742927979,0.006323698897426409,0.8944796822811473,0.08097183725557257,0.30251066290478723,0.16693164358044202,0.39517670735697097,0.5038851244406337,1.0
2013-07-01,0.28505617581523246,0.005657859276174762,0.008913436764806552,0.9430912610845447,0.08560356914519957,0.2850561758152327,0.08948443149986865,0.5246676556909796,0.5038851244406337,1.0
2013-08-01,0.2867709491774332,0.007869137591133394,0.01225436831094975,0.9816176872707291,0.091451340862953,0.2867709491774332,0.17033840297610495,0.5313050645333128,0.5038851244406337,1.0
2013-09-01,0.28263768539571343,0.010533879332960891,0.015919470095505418,1.0,0.09746991019555291,0.28263768539571343,0.16102657374562154,0.4342257967018486,0.5038851244406337,0.0
2013-10-01,0.29133934987986143,0.012644156037574374,0.018040140156362464,0.6868131077914404,0.09955910868680778,0.2913393498798612,0.09629797195084247,0.16506521051879539,0.5038851244406337,0.0
2013-11-01,0.3415402089653047,0.01421779092572422,0.018846619217766716,0.4643634458227587,0.09859914515315966,0.3415402089653047,0.09516237826573884,0.1384780866860486,0.5038851244406337,1.0
2013-12-01,0.3735827662738719,0.016181623290484642,0.02027666770733552,0.535778739095717,0.09911824934945063,0.3735827662738719,0.09561662440363952,0.46621239159489236,0.5038851244406337,1.0
2014-01-01,0.3457375180286003,0.018551549391437695,0.022494421340320855,0.6143200052917298,0.10133138715368797,0.3457375180286003,0.20213489620111866,0.4866364117862859,0.5038851244406337,1.0
2014-02-01,0.33744531377452913,0.021938718324732168,0.026418708870136517,0.7281328003062736,0.1070871107934894,0.33744531377452913,0.10197591871671266,0.6084843886663185,0.5038851244406337,0.0
2014-03-01,0.3474138251698543,0.024683587006001668,0.02867147333670076,0.5532567019708946,0.10865828167292443,0.3474138251698543,0.09925050686825274,0.18574152570226501,0.5038851244406337,0.0
2014-04-01,0.3432549823275052,0.027462497643812905,0.030606183786319775,0.5507299120747436,0.10940721743684029,0.3432549823275052,0.08857596088371536,0.30953771770252,0.5038851244406337,0.0
2014-05-01,0.3339005636472928,0.030190345346811528,0.032279142948152144,0.5501482900849618,0.10953382552541292,0.3339005636472928,0.042925263687803666,0.31132819277535273,0.5038851244406337,1.0
2014-06-01,0.32891001081447546,0.033178164118393756,0.03474879086110802,0.6175774516395282,0.1114112925486097,0.3289100108144757,0.04678626922136733,0.44374263737311637,0.5038851244406337,0.0
2014-07-01,0.34678674766442186,0.035194022711916156,0.036359855601765384,0.5359930443921596,0.11124923737968798,0.34678674766442186,0.168975707881699,0.2525538174889083,0.5038851244406337,1.0
2014-08-01,0.3631407493668938,0.037800797036546034,0.03922146861511179,0.6264653325805541,0.1138561461899692,0.363140749366894,0.058596408891008284,0.4882062004318787,0.5038851244406337,0.0
2014-09-01,0.4306042525871706,0.03954143006717334,0.04084821559695159,0.5094349651787132,0.11352865303088053,0.4306042525871706,0.1544401347039501,0.22677411772562922,0.5038851244406337,0.0
2014-10-01,0.4283392365314286,0.0407088099092433,0.042227113154929795,0.5052981592235891,0.11270550131199562,0.4283392365314286,0.10265726626391561,0.3083902238269142,0.5038851244406337,1.0
2014-11-01,0.5513525514087864,0.0415301509281216,0.04351121593421377,0.5117810948634837,0.11176601537697696,0.5513525514087864,0.08675901965140878,0.32172223198218314,0.5038851244406337,0.0
2014-12-01,0.559440025547819,0.042533262750179386,0.04392585003932786,0.41358650138790043,0.10902316091054132,0.5594400255478192,0.22007722877453048,0.2350619083826129,0.5038851244406337,0.0
2015-01-01,0.5337444923254521,0.04375877088863855,0.04369116107857215,0.3371602925850873,0.1051267322704903,0.5337444923254521,0.26027705895422615,0.24002643954884206,0.0007198523677941493,0.0
2015-02-01,0.5614775636979629,0.0446083728944145,0.04347955306822273,0.33610564148366073,0.10165291549612035,0.5614775636979629,0.08698614272035907,0.31073420944427477,2.402711507532018e-07,0.0
2015-03-01,0.5665421200726016,0.04472655624736992,0.042836024974719854,0.2763817297461968,0.09756081810100076,0.5665421200726014,0.1312741231622168,0.2509940183224326,0.0,1.0
2015-04-01,0.5531953177041368,0.044425317354745995,0.04345563910256713,0.39394976383008584,0.09661433748005853,0.5531953177041368,0.11446740593355662,0.4794601506191458,0.09326479118214487,1.0
2015-05-01,0.6152586126015146,0.045105352290614284,0.04477426704856777,0.45928133697685813,0.09727720022041486,0.6152586126015146,0.09834203625209939,0.4047598881899277,0.0,1.0
2015-06-01,0.6005425494493523,0.046074743742235205,0.04646848251224163,0.5013381457471787,0.09868957501349675,0.6005425494493523,0.19804676759860476,0.37091408546725935,0.06322041550330376,0.0
2015-07-01,0.6184705420505602,0.04701218079054384,0.047870166576544346,0.49155876801093956,0.09932057956510398,0.61847054205056,0.05927775643821123,0.3051414216519874,1.3935726746350241e-05,0.0
2015-08-01,0.5828705427144442,0.0471566983702199,0.04854524032554027,0.41282365299455537,0.09829692927480299,0.5828705427144444,0.42970701297382596,0.25731078211887903,0.0004238983777973271,0.0
2015-09-01,0.5645842480044184,0.047559741316659805,0.04910946049921841,0.4097838991736532,0.0971240520163284,0.5645842480044184,0.3404496828832596,0.30956870580305956,0.03400455482020576,0.0
2015-10-01,0.5744025068260458,0.046551812134750785,0.04828878819311073,0.23797943377726916,0.09302721592063876,0.5744025068260455,0.1262775239435496,0.17010106952985743,2.222508144855695e-06,1.0
2015-11-01,0.602590045859741,0.046352377985055926,0.048314323446707275,0.31493395044601546,0.09116459422106846,0.602590045859741,0.1503520061014362,0.4075225023253075,0.000535234022298825,1.0
2015-12-01,0.572134171350222,0.046325241171299235,0.04864436881048591,0.345245674156769,0.09013512757730693,0.5721341713502223,0.19759252146070413,0.3477622069703201,1.6218302679726904e-06,0.0
2016-01-01,0.5835231016505035,0.045469055608843116,0.04738894025462435,0.17354622878415837,0.08572302232776223,0.5835231016505035,0.24278901583801113,0.1391869372005614,0.0,1.0
2016-02-01,0.48524561707189473,0.04497962291970765,0.046323955971488334,0.17610983116038936,0.08213472896266519,0.48524561707189473,0.25073810665479257,0.3150591308259958,6.006778774381161e-08,1.0
2016-03-01,0.468686787624382,0.045399847752323044,0.046595993941493045,0.2996809369693414,0.0817974656600301,0.468686787624382,0.10084032503160903,0.4791768901559311,7.808812401144394e-07,1.0
2016-04-01,0.3917026994598035,0.046000719444681336,0.04717883527836668,0.3317994106648636,0.08215552534483095,0.3917026994598035,0.14058595239270014,0.3524199305964768,1.4416269047412555e-06,0.0
2016-05-01,0.4491721122241258,0.04655406071073704,0.04713034980335818,0.2683801970116966,0.0810832340081805,0.449172112224126,0.10629114872852882,0.2500112195198092,0.0008018148641104617,0.0
2016-06-01,0.34599340626489783,0.0463329491308247,0.04674251756149568,0.23014221773862564,0.07935726656558048,0.3459934062648976,0.1389961342293439,0.270179117352475,1.3214913293646546e-06,1.0
2016-07-01,0.3402861515844423,0.04607586883419361,0.04711728408657072,0.30344029782363247,0.07945127428341657,0.3402861515844423,0.0535998096723411,0.40183143005708094,0.003509820903085492,0.0
2016-08-01,0.3471450497732397,0.04517263430577479,0.046722666790588,0.22314603141307476,0.07784009042963808,0.3471450497732399,0.08880308395266565,0.22945861153866998,6.006778774381161e-08,0.0
2016-09-01,0.3257876080776331,0.044175142430604296,0.04612864912143845,0.19626482510668986,0.07593413155291542,0.3257876080776331,0.08585054903525544,0.2798670819627761,0.00029072809246688536,0.0
2016-10-01,0.36886089120766663,0.043350911041756125,0.04541487360798477,0.17468096683086576,0.07393504947932467,0.3688608912076664,0.17147397500156056,0.28560702932492343,0.0,0.0
2016-11-01,0.47001767981713505,0.04240351883616193,0.044533198705512124,0.1457834608605647,0.07174549464294688,0.47001767981713505,0.08675901965140878,0.2760569961149456,3.4238638988437486e-06,1.0
2016-12-01,0.5265784501490957,0.04251206769911924,0.044536182391213854,0.24026409484527356,0.07168605383336929,0.5265784501490957,0.10288438933286595,0.42068299583569874,0.0,1.0
2017-01-01,0.4851176241387448,0.04286003374189661,0.04574642498019897,0.3637569454710755,0.0742602785488484,0.4851176241387448,0.05632522152080102,0.46372375711734426,0.0,0.0
2017-02-01,0.47353675325373945,0.04302028744850233,0.04673403471541498,0.35585056072629995,0.07609170988542889,0.4735367532537397,0.07744719042092532,0.3052814496365094,8.649761428669578e-06,1.0
2017-03-01,0.46113686427857836,0.04441889550993572,0.04848402045411277,0.4369169877993052,0.07941090973019996,0.46113686427857836,0.06495570320408142,0.4079477884022674,0.02781243689128049,1.0
2017-04-01,0.455071307489305,0.04638015843043112,0.05113032625307037,0.5224435523786125,0.08437348098321466,0.455071307489305,0.02975242892375682,0.42092344942380616,0.00018158492221642675,1.0
2017-05-01,0.44914643553349387,0.04816639443807093,0.0542745826134043,0.5770904875707331,0.08995679217385862,0.4491464355334941,0.020440599693273387,0.384631546634401,0.0,1.0
2017-06-01,0.46411848455195603,0.05010694284902862,0.057650172779162144,0.6148582471273855,0.09552464851542689,0.46411848455195603,0.0379286861287845,0.36309725189918857,0.0,0.0
2017-07-01,0.44493643456988574,0.05171654654003636,0.059371186300593175,0.45512198448488206,0.09695738071578897,0.44493643456988596,0.017033840297610486,0.22228585229543113,6.006778774381161e-08,1.0
2017-08-01,0.4442965675341385,0.05402272456999118,0.06188690279349445,0.521764809754354,0.10001116145254604,0.4442965675341385,0.024528728295787283,0.3969227989283784,1.0812201786003506e-05,0.0
2017-09-01,0.4767274969922638,0.055729797104416647,0.063599791482259,0.46497913366372934,0.10103609079145942,0.4767274969922638,0.0,0.2765182579550942,2.8832538095935334e-05,0.0
2017-10-01,0.47674868270278503,0.057648989211853026,0.06478206481773136,0.4285841331194441,0.10082123384184621,0.47674868270278503,0.015216899065303852,0.28800211497417244,0.0,0.0
2017-11-01,0.4640288602097503,0.05933213619948346,0.06509044552991085,0.34565047421621886,0.09873144225018608,0.46402886020975054,0.0401998518393438,0.2537471253135247,0.17054884778570312,1.0
2017-12-01,0.4727049456332687,0.06115658904041955,0.06543666095867134,0.35245902752040814,0.09693670736807608,0.4727049456332687,0.03474902814242395,0.3186893757308731,2.3726776141375083e-05,1.0
2018-01-01,0.42218415302995205,0.06380463101681148,0.06709343331500316,0.459393610098661,0.0981898173239574,0.42218415302995205,0.09152849580112563,0.42894476637261275,0.15475453358624275,0.0
2018-02-01,0.4054718492186623,0.06588198950732849,0.06817401668326006,0.4162853873166307,0.09807006496076623,0.4054718492186623,0.23483988170193368,0.28486508617408524,1.2013557548762321e-07,0.0
2018-03-01,0.39067895125460905,0.06611000600032152,0.06668099795097122,0.179128296659134,0.092336879145365,0.39067895125460905,0.23756527189074553,0.12146266759201294,0.861784380909544,1.0
2018-04-01,0.4268676595052131,0.0668150904264214,0.06626405138511443,0.25229598370016615,0.08950693344769015,0.4268676595052131,0.1458096746803176,0.40039533087144497,0.2505991461484114,0.0
2018-05-01,0.4219281671636522,0.06691834023948322,0.06561310078277502,0.22747303807106778,0.08643090792089665,0.4219281671636522,0.13445378114857728,0.2853326734851853,0.2239692037257886,1.0
2018-06-01,0.4446292905823269,0.06738208072558606,0.06688758771438612,0.36538460116522475,0.08785451074952251,0.4446292905823269,0.14944355714493088,0.485389854598695,2.2825759324884842e-06,0.0
2018-07-01,0.451129984292309,0.06669369580650432,0.06657699942895903,0.24762176902570687,0.0856667597163871,0.451129984292309,0.07540312611966846,0.20090479279380036,0.00026432829977285355,1.0
2018-08-01,0.4511939319438828,0.06573104893432034,0.06641898803365495,0.25588977469406604,0.08401465505016388,0.4511939319438828,0.0760844736668714,0.3218403964641096,3.1235249603467352e-06,0.0
2018-09-01,0.48553987389913644,0.06478847362916866,0.06511702248949859,0.16639700433716265,0.08000827778843761,0.48553987389913644,0.05927775643821123,0.208010192611067,2.402711507532018e-07,1.0
2018-10-01,0.4774652869204207,0.06449012533621896,0.0662798529741382,0.3276969276325564,0.08176652444855574,0.4774652869204207,0.2661821287890468,0.5444176660790664,0.010896837298828399,1.0
2018-11-01,0.48205926668347854,0.06464074478253093,0.0677032447641745,0.3528942718868854,0.08391668740960809,0.4820592666834783,0.19441288513399155,0.34493538917501665,0.0,0.0
2018-12-01,0.4426330499231993,0.0646611379356681,0.06837849909338588,0.30760638291225206,0.08421802851755805,0.4426330499231993,0.3613445287144337,0.26899698056799554,0.0,0.0
2019-01-01,0.42537050341836824,0.06463175277562952,0.0681495621678499,0.2442083283042189,0.08250763228289278,0.42537050341836824,0.16034520453877057,0.24606160181191272,0.000404586584051736,1.0
2019-02-01,0.4494407899907379,0.06476872318883253,0.06835728102535847,0.27355275665242473,0.08191101815929151,0.4494407899907381,0.11969110656152612,0.3473742686242431,0.00021597373067450132,0.0
2019-03-01,0.4495432038632582,0.06357324246380433,0.06727343362576967,0.1782484094845509,0.07853924942590049,0.4495432038632584,0.09538950133468918,0.20561690929555732,9.217402022521082e-05,0.0
2019-04-01,0.4598700173674012,0.06189732151595074,0.06503391059987282,0.09330238623580389,0.07295216143297523,0.4598700173674012,0.08198954350169188,0.18694194860858993,3.0033893849701343e-07,0.0
2019-05-01,0.4301820028267792,0.060597145678023566,0.061402460516263406,0.0,0.06483888464522788,0.4301820028267792,0.20894841499244446,0.121446228668987,0.0,1.0
2019-06-01,0.40957953393975244,0.05946605567936853,0.05946475522654617,0.0969487028789453,0.06118530067071645,0.40957953393975244,0.12650464701249994,0.4874048694213675,0.23681614175229027,1.0
2019-07-01,0.4200086636864132,0.05877365598747162,0.05835860496675797,0.14010893116669054,0.05967483164551479,0.4200086636864132,0.1501249263517819,0.3807653752868559,3.0033893849701343e-07,0.0
2019-08-01,0.3928288615375183,0.056889469216665496,0.05689464623543428,0.10907855823488766,0.0575005242479433,0.3928288615375183,0.21508060789621528,0.2556041890583293,0.0,1.0
2019-09-01,0.41210043823179177,0.05596985653762905,0.05610780804072531,0.1474666743827444,0.05699129588731121,0.41210043823179177,0.1528503165405938,0.3692346639533338,0.01569919685763782,1.0
2019-10-01,0.4229135467779025,0.05618277915708474,0.05776445297301886,0.3077502070860322,0.06185544036484161,0.4229135467779027,0.08426073087189914,0.5727831956180147,0.9865080240352843,1.0
2019-11-01,0.43130806727449167,0.05722924652869058,0.05967455816443661,0.335820157654255,0.06679445257096805,0.43130806727449167,0.07063364996995156,0.35230464397480127,0.00013536275958148103,1.0
2019-12-01,0.42398845310435596,0.058530064160601365,0.06412142496556252,0.4758451692381601,0.07680649232113552,0.42398845310435573,0.09697931949804547,0.5392274042431678,6.006778774381161e-08,1.0
2020-01-01,0.42403961122561495,0.06334875905358221,0.07530974321671385,0.6885498070993569,0.10062061355673407,0.42403961122561495,0.2119009715695027,0.7830753897569662,0.18184675770300296,1.0
2020-02-01,0.4145573948722575,0.06873107172630484,0.08555642532352871,0.6995478969261381,0.12013056897686608,0.4145573948722575,0.6949806928063674,0.3345478814077788,8.409490278027398e-06,0.0
2020-03-01,0.41326496890045095,0.07221522792782495,0.08988953921837765,0.4391022811907713,0.1248908164564064,0.41326496890045095,1.0,0.12883880469559275,8.742866499700241e-05,1.0
2020-04-01,0.3950298323116842,0.07963379211750281,0.10178900613800634,0.6178068093365011,0.14581431207488788,0.3950298323116842,0.5596184627012848,0.7295776029400087,1.0,1.0
2020-05-01,0.40974589546384654,0.0885479522111006,0.11377946033350685,0.6450474975580781,0.16501176351945235,0.40974589546384677,0.408812167142652,0.36948930627750776,1.6818980556054797e-06,1.0
2020-06-01,0.4075704061203077,0.10205423577481894,0.13190252691437776,0.7445248430630546,0.19588596564233762,0.4075704061203077,0.47513058710078726,0.5606939736537128,2.510833525848355e-05,1.0
2020-07-01,0.3703708368248263,0.12205545676547662,0.15869252937998504,0.8339641326717545,0.2428921923947398,0.3703708368248263,0.33954119060745824,0.5877093967369651,0.16974991617540225,1.0
2020-08-01,0.3812735697131425,0.1584761135979147,0.2154128989582364,0.9530601099354753,0.3510628259716234,0.3812735697131425,0.383829192708964,0.9412128493830163,1.0211523908676412e-06,0.0
2020-09-01,0.3829242977937669,0.18904059741621523,0.25362615767829305,0.7332859658381693,0.4086557686049543,0.38292429779376713,0.38292074375245866,0.19375141471987636,0.005809516155171446,0.0
2020-10-01,0.3687201087442019,0.2165726234976965,0.2802749540229177,0.6222758803569818,0.4357589995059649,0.36872010874420214,0.6475130543781491,0.23075227994867936,0.00023852918495581577,1.0
2020-11-01,0.36268013101555796,0.2582760340794621,0.3317239795620107,0.7529000426407203,0.514870381747404,0.36268013101555796,0.25119235279269325,0.7046196091762126,1.0151456121154645e-05,1.0
2020-12-01,0.3503826559129172,0.30987568048124065,0.398115062228912,0.8167859753239065,0.6194903083911735,0.3503826559129172,0.3007040555221684,0.5183071714080711,4.553138307650251e-05,1.0
2021-01-01,0.3703324682338821,0.368288206155166,0.4695275316850437,0.8484268988204863,0.7255530751172276,0.3703324682338821,0.5355439372241021,0.41750718740432524,0.2494590295039758,0.0
2021-02-01,0.39400608410648974,0.41580507576580045,0.5127808219154816,0.6384786624320159,0.7603914896135049,0.39400608410648974,0.41880536557998627,0.18555726544009385,0.0,0.0
2021-03-01,0.4423131164053259,0.4589849722269074,0.5490716607732402,0.626130836854588,0.7772001930136155,0.4423131164053259,0.22461956019564908,0.3023053130114821,1.2013557548762321e-07,1.0
2021-04-01,0.42438512380411797,0.5052178822086579,0.5870783547298466,0.6513990449306745,0.7966512985067269,0.42438512380411797,0.20667727094153313,0.36457298751722406,1.7539794008314402e-05,0.0
2021-05-01,0.4372200520699855,0.5470010980576214,0.6067187392866096,0.5150756367367818,0.7745045156491753,0.4372200520699855,0.16466045621023476,0.2110462919888098,1.4296133472591066e-05,1.0
2021-06-01,0.44525636808775937,0.5890174702643517,0.632343066159011,0.5547207444674439,0.7679474940293842,0.44525636808775937,0.14353848731011046,0.38578627183530123,0.00035566137097031714,1.0
2021-07-01,0.4341872736753488,0.6307830236856172,0.6557351028058612,0.5601434450109682,0.757445276013577,0.43418727367534904,0.1982738906675551,0.3211848481284824,0.0,1.0
2021-08-01,0.4376935575816384,0.6725130914584345,0.6836697496820255,0.5951114291269858,0.7581463986305179,0.4376935575816384,0.15830114023751365,0.37175282470351134,3.123524960391144e-05,1.0
2021-09-01,0.46318426305896476,0.7118000126257289,0.714158079436175,0.6223948248206658,0.7645900280538108,0.46318426305896476,0.3095616386147513,0.3576929872089652,0.8684504036495265,1.0
2021-10-01,0.48748495643700485,0.7612314170878878,0.7940352608961874,0.7803173232479489,0.8786969776517485,0.48748495643700485,0.15330456267849443,0.6823740111415422,0.0,1.0
2021-11-01,0.48708828573724283,0.8186971928096114,0.8681193026991036,0.7903082146789472,0.9695075305501158,0.48708828573724283,0.40154440221342547,0.3352572969929551,2.222508144855695e-06,0.0
2021-12-01,0.503199188733732,0.8723886539161392,0.9184330029385313,0.663015393658351,1.0,0.503199188733732,0.17510785746617377,0.2465788990249363,0.0,0.0
2022-01-01,0.505745672086401,0.9020243717960407,0.9430801392146336,0.5121137336158256,0.9718018267636672,0.505745672086401,0.34794457088143627,0.215378943385311,9.61084603234852e-07,0.0
2022-02-01,0.5098789358681207,0.9152525424130507,0.9539734836449111,0.4377934710970329,0.9165227684585587,0.5098789358681207,0.46877127112806616,0.251745413171541,0.0,1.0
2022-03-01,0.5922376532949686,0.9380598111998327,0.9961275407683354,0.5547399029120358,0.9351515782605642,0.5922376532949686,0.2509652297237429,0.5138561591038314,0.0,0.0
2022-04-01,0.6902721367975974,0.9537367442345747,1.0,0.3620785614666916,0.8684103711638016,0.6902721367975974,0.5425846224036742,0.14888223246197985,0.0,0.0
2022-05-01,0.6659841353198696,0.9609891136440634,0.9855918309725761,0.27542424026863577,0.7681439707983736,0.6659841353198693,0.3788326151499448,0.20214665390125028,6.006778774381161e-08,0.0
2022-06-01,0.7786579447927721,0.9580971577952878,0.9597081006810957,0.21527119017891527,0.6523120494135762,0.7786579447927721,0.436066285627251,0.2168403341848671,0.0,1.0
2022-07-01,0.7356741883749419,0.9794720967719732,0.9717035378608366,0.3499422514129211,0.6302628147979513,0.7356741883749419,0.26845331615925394,0.5866520303002942,0.0,0.0
2022-08-01,0.8061064247082791,0.9912847923660529,0.9718957652410926,0.30354738630588785,0.5842705312959598,0.8061064247082791,0.3715648502207183,0.2502849249509665,0.0,0.0
2022-09-01,0.8790085048423993,1.0,0.9671546851966145,0.28117165950266176,0.5316334754408064,0.8790085048423993,0.5021576258357321,0.27990987267840134,0.0,0.0
2022-10-01,0.9222736309271541,0.995736731169852,0.9451819655340518,0.20274565701343172,0.4460375435156899,0.9222736309271541,0.3717919299703727,0.19113658226727653,3.0033893849701343e-07,0.0
2022-11-01,0.8062472071717438,0.9803713066502893,0.9105821535913519,0.14033554323395492,0.3406431341329017,0.8062472071717438,0.2514194758616435,0.18930432807856465,4.204745138958188e-06,0.0
2022-12-01,0.708545544347306,0.9206004770717519,0.8467155778483907,0.024592484655511893,0.18084011129366184,0.708545544347306,0.27617532722638116,0.0,0.0,1.0
2023-01-01,0.7004709573685902,0.8704127645704803,0.8150692283739533,0.13138155553189934,0.10624692682089004,0.7004709573685902,0.22461956019564908,0.6566577294438893,0.0,1.0
2023-02-01,0.7751772399471119,0.8351143674416656,0.8030333845981994,0.19424322465497312,0.08107024988539181,0.7751772399471119,0.2541449093697514,0.47103602687531837,3.6641350497079728e-06,1.0
2023-03-01,0.7353031943658116,0.8098768007924771,0.793431320676084,0.19763948232392115,0.06303014771522253,0.7353031943658116,0.20872133524279016,0.3190396253203124,7.208134523706278e-07,0.0
2023-04-01,0.7752157061680586,0.7795682696521014,0.7646687393239255,0.12081305843343515,0.004240859719683215,0.7752157061680586,0.14240289362500677,0.13526059963190346,1.0571930635139282e-05,1.0
2023-05-01,0.8196453629214725,0.7421695477313847,0.7585097419809671,0.20126253743787637,0.0,0.8196453629214725,0.19168749494517964,0.5165052511821756,0.0,1.0
2024-12-01,1.0,0.807939468701977,0.9469810583989146,0.6063238651411954,0.4393549852624332,1.0,0.11764704226026915,0.601676576222103,2.8952673671311935e-05,0.0
